#Event n.0
107965 3.94958
107966 7.89916
107967 5.92437
108175 3.94958
108181 5.92437
108184 1.97479
108185 3.94958
108186 3.94958
108261 3.94958
108271 1.97479
108668 1.97479
108671 3.94958
108672 5.92437
108673 3.94958
108695 3.94958
108703 3.94958
108704 3.94958
108705 3.94958
108707 3.94958
108708 1.97479
108742 3.94958
108743 3.94958
108779 1.97479
108782 3.94958
108783 3.94958
108784 3.94958
108791 5.92437
108792 5.92437
108793 1.97479
108794 3.94958
108795 5.92437
108796 3.94958
108798 5.92437
108799 1.97479
108800 3.94958
108904 7.89916
108962 1.97479
108967 1.97479
108977 5.92437
109162 1.97479
109163 1.97479
109166 5.92437
109187 3.94958
109209 3.94958
109246 1.97479
109456 1.97479
109478 1.97479
109952 1.97479
109968 5.92437
109969 5.92437
109970 5.92437
109974 5.92437
109975 5.92437
109987 5.92437
109991 5.92437
110074 1.97479
110077 1.97479
110078 5.92437
110094 3.94958
110122 1.97479
110442 3.94958
110443 3.94958
111253 3.94958
111254 5.92437
111264 5.92437
111273 5.92437
111274 5.92437
111727 3.94958
134833 1.97479
135869 3.94958
136113 5.92437
136116 3.94958
137154 3.94958
137156 1.97479
137400 3.94958
137406 5.92437
137407 1.97479
137408 3.94958
137415 7.89916
137416 5.92437
137417 1.97479
137552 1.97479
137979 3.94958
138434 7
138435 1.97479
138437 3.94958
138580 3.94958
138613 3.94958
138680 5.91597
138686 5.91597
138688 5.92437
138690 7
138692 3.94958
138693 5.92437
138694 1.97479
138695 5.92437
138698 1.97479
138832 5.92437
138833 1.97479
138906 1.97479
138907 1.97479
139381 1.97479
139475 5.92437
139637 5.92437
139651 11.6723
139664 1.97479
139697 1.97479
139714 10.2101
139717 5.02521
139758 5.92437
139861 1.97479
139892 3.94958
139963 4.29412
139964 15.9664
139965 11.6723
139966 10.2101
139972 5.91597
139975 1.97479
140006 3.05042
140008 3.94958
140036 5.91597
140037 7.34454
140038 5.91597
140128 1.97479
140129 5.92437
140132 1.97479
140134 3.94958
140187 1.97479
140188 1.97479
140189 3.94958
140540 3.94958
140651 1.97479
140657 1.97479
140660 5.92437
140661 7.89916
140667 3.94958
140753 7.89916
140755 5.92437
140916 15.3277
140945 3.94958
140970 5.91597
140979 5.92437
140995 5.7563
141007 15.9664
141009 5.91597
141016 15.9664
141017 8.68908
141038 3.94958
141042 1.97479
141044 1.97479
141173 3.94958
141197 7
141244 16.7899
141247 5.7563
141262 4.29412
141287 2.86555
141288 11.6723
141290 7.34454
141292 10.2101
141293 10.2101
141295 5.91597
141318 8.62185
141319 5.7563
141320 15.9664
141321 4.29412
141322 21.084
141323 15.9664
141324 8.68908
141333 15.3277
141409 1.97479
141411 3.05042
141412 7
141413 3.94958
141414 5.92437
141415 1.97479
141423 5.92437
141424 1.97479
141425 3.94958
141432 1.97479
141433 3.05042
141930 7.89916
141931 5.92437
141932 1.97479
141936 5.92437
141937 7
141938 5.92437
141953 1.97479
141959 5.92437
141964 1.97479
142025 5.02521
142033 3.94958
142035 7.89076
142038 3.05042
142197 5.7563
142201 1.97479
142209 5.7563
142217 21.084
142219 15.9664
142225 3.05042
142282 15.3277
142289 22.605
142296 10.9328
142298 12.395
142299 8.68908
142322 11.6723
142323 3.94958
142324 3.94958
142325 1.97479
142452 3.94958
142453 5.91597
142458 3.94958
142459 5.92437
142475 5.91597
142477 8.80672
142512 15.3277
142542 8.68908
142543 16.7899
142571 15.2605
142572 21.084
142573 5.7563
142574 5.7563
142575 15.9664
142576 5.7563
142579 8.68908
142586 19.5546
142587 4.29412
142588 15.9664
142595 21.084
142596 15.3277
142602 16.7899
142605 12.395
142606 21.084
142607 8.68908
142608 15.3277
142613 21.084
142614 5.7563
142615 21.084
142692 2.86555
142697 15.9664
142698 11.6723
142700 3.05042
142701 13.1008
142702 3.05042
142703 5.91597
142705 3.94958
142707 3.94958
142708 1.97479
142709 5.92437
142710 5.92437
142711 3.94958
142712 3.94958
142713 1.97479
142714 2.86555
142715 7
142915 1.97479
142917 1.97479
142918 1.97479
143101 11.6723
143166 1.97479
143200 5.7563
143214 3.05042
143215 3.05042
143216 7.89076
143235 3.94958
143236 3.94958
143239 1.97479
143240 1.97479
143241 5.92437
143242 5.02521
143243 5.02521
143244 3.05042
143245 3.94958
143246 5.92437
143247 5.92437
143301 8.80672
143303 5.7563
143304 5.7563
143305 5.91597
143306 2.86555
143312 5.7563
143313 15.9664
143319 2.86555
143320 11.6723
143321 10.2101
143473 21.084
143482 1.97479
143488 3.05042
143490 10.2101
143497 11.0336
143499 10.9328
143506 2.86555
143520 3.05042
143539 5.91597
143546 12.395
143553 21.084
143563 5.7563
143572 15.3277
143574 21.084
143575 21.084
143576 21.084
143577 8.62185
143580 12.395
143602 15.9664
143605 1.97479
143655 15.9664
143656 12.395
143657 5.92437
143658 5.91597
143659 8.80672
143691 3.94958
143696 5.7563
143703 21.084
143720 7.89916
143724 8.80672
143725 3.05042
143728 8.80672
143729 12.395
143730 10.2101
143739 3.94958
143755 11.6723
143756 4.29412
143758 7.15966
143793 5.7563
143823 12.395
143826 8.68908
143827 15.3277
143828 8.68908
143829 21.084
143839 8.68908
143858 21.084
143859 21.084
143860 12.395
143863 4.29412
143864 15.3277
143866 21.084
143868 16.7899
143870 21.084
143871 21.084
143872 21.084
143873 21.084
143874 21.084
143875 21.084
143877 5.7563
143878 21.084
143888 12.395
143889 5.7563
143890 21.084
143891 21.084
143892 11.0336
143893 8.68908
143980 21.084
143981 12.916
143982 2.86555
143983 8.62185
143989 1.97479
143992 1.97479
144074 6.63866
144076 21.084
144077 16.6891
144189 21.084
144190 21.084
144191 11.6723
144192 15.9664
144193 21.084
144194 12.395
144195 12.395
144196 1.97479
144197 5.91597
144198 3.94958
144199 3.94958
144200 3.94958
144201 1.97479
144202 3.05042
144203 6.63866
144206 8.80672
144212 8.80672
144213 11.6723
144214 8.80672
144216 1.97479
144276 1.97479
144277 1.97479
144278 5.92437
144279 1.97479
144289 12.395
144292 6.63866
144328 1.97479
144329 1.97479
144330 3.94958
144331 1.97479
144332 1.97479
144348 3.05042
144381 5.7563
144382 4.29412
144442 3.94958
144444 5.92437
144445 9.87395
144446 3.94958
144447 1.97479
144459 3.05042
144460 3.05042
144462 8.80672
144463 3.05042
144464 8.80672
144465 5.91597
144473 8.80672
144474 11.6723
144475 10.2101
144476 5.7563
144478 12.395
144479 11.6723
144480 11.6723
144481 10.2101
144482 8.80672
144483 5.7563
144484 5.7563
144495 2.86555
144496 7.15966
144516 5.92437
144518 3.94958
144519 3.94958
144520 1.97479
144523 1.97479
144524 2.86555
144525 2.86555
144550 5.7563
144551 12.395
144581 15.9664
144582 7.15966
144583 15.2605
144584 10.2101
144585 10.2101
144588 12.395
144589 12.395
144590 23.9496
144592 12.395
144593 10.2101
144601 4.29412
144603 12.395
144606 5.7563
144760 15.3277
144768 12.395
144769 4.84034
144778 5.7563
144780 10.1513
144793 21.084
144801 2.86555
144802 21.084
144807 12.395
144808 21.084
144810 3.05042
144811 12.395
144812 21.084
144819 12.395
144820 4.29412
144827 8.68908
144843 21.084
144847 8.68908
144849 21.084
144853 5.7563
144854 21.084
144905 21.084
144907 21.084
144908 21.084
144909 16.6891
144910 8.80672
144937 8.68908
144940 7.15966
144941 15.9664
144942 21.084
144950 8.80672
144951 5.7563
144952 12.395
144958 5.7563
144959 3.05042
144960 5.92437
144961 1.97479
144962 21.084
144963 8.80672
144964 21.084
144965 21.084
144966 21.084
144967 1.97479
144968 3.05042
144971 9.87395
144972 5.92437
144973 7.89076
144974 12.395
144975 12.395
144976 15.9664
144977 10.2101
144978 12.395
144979 12.395
144980 12.395
144981 12.395
144982 8.80672
144983 15.9664
145005 7.15966
145006 2.86555
145007 12.395
145008 12.395
145009 11.5546
145010 8.68908
145027 12.395
145028 21.084
145036 4.29412
145038 21.084
145041 12.395
145075 21.084
145106 15.3277
145107 12.395
145108 5.7563
145109 12.395
145118 21.084
145119 15.3277
145120 12.395
145124 8.68908
145126 21.084
145127 15.3277
145128 8.68908
145142 21.084
145143 21.084
145144 16.7899
145145 5.7563
145146 21.084
145173 5.7563
145174 12.395
145348 21.084
145350 21.084
145351 21.084
145352 15.3277
145353 3.05042
145355 14.4454
145356 21.084
145358 4.39496
145359 21.084
145360 21.084
145361 21.084
145365 21.084
145366 21.084
145367 8.80672
145369 3.05042
145371 21.084
145372 21.084
145373 21.084
145475 8.68908
145476 8.68908
145482 1.97479
145483 2.86555
145484 14.4454
145485 21.084
145486 21.084
145487 7.15966
145488 15.9664
145489 15.9664
145490 21.084
145491 21.084
145492 21.084
145493 7.15966
145495 2.86555
145522 12.395
145523 12.395
145524 12.395
145525 8.80672
145527 8.80672
145528 12.395
145529 12.395
145530 12.395
145542 12.395
145552 8.80672
145553 5.91597
145554 15.9664
145555 8.80672
145556 3.05042
145557 3.94958
145558 1.97479
145560 3.94958
145561 5.92437
145564 1.97479
145567 1.97479
145568 3.94958
145569 1.97479
145570 8.68908
145571 21.084
145572 21.084
145573 14.4454
145574 21.084
145575 21.084
145576 21.084
145577 8.80672
145578 8.80672
145579 21.084
145580 16.6891
145581 21.084
145582 21.084
145583 21.084
145584 21.084
145585 21.084
145586 21.084
145587 21.084
145588 21.084
145589 21.084
145590 21.084
145591 21.084
145593 3.05042
145596 1.97479
145597 1.97479
145598 3.05042
145606 3.94958
145607 3.94958
145608 7.89076
145609 3.94958
145610 3.94958
145611 5.92437
145612 1.97479
145613 1.97479
145614 7.89076
145615 3.94958
145616 1.97479
145617 5.92437
145618 12.395
145619 12.395
145620 12.395
145621 12.395
145622 12.395
145623 12.395
145624 12.395
145625 21.084
145626 21.084
145627 12.395
145628 10.2101
145629 7.15966
145630 15.9664
145631 17.3109
145632 20.3613
145633 16.7899
145634 12.395
145635 12.395
145636 12.395
145637 12.395
145638 12.395
145639 12.395
145640 12.395
145641 12.395
145642 12.395
145643 12.395
145644 12.395
145645 21.084
145646 21.084
145647 12.395
145648 12.395
145649 8.80672
145650 12.395
145651 3.05042
145652 3.05042
145653 3.05042
145654 21.084
145655 15.9664
145656 10.2101
145657 10.2101
145658 10.2101
145659 12.395
145660 12.395
145661 8.80672
145662 15.3277
145740 7.15966
145741 4.84034
145742 14.4454
145743 7.15966
145744 7.15966
145745 7.15966
145747 12.395
145748 16.7899
145749 5.7563
145750 12.395
145751 12.395
145752 12.395
145753 12.395
145754 7.15966
145755 4.29412
145757 15.3277
145758 21.084
145759 11.5546
145760 4.29412
145761 4.29412
145763 7.15966
145764 15.3277
145765 15.3277
145815 5.7563
145816 12.395
145826 12.395
145827 12.395
145828 5.7563
145829 12.395
145830 12.395
145831 15.3277
145832 11.5546
145833 5.7563
145864 8.68908
145869 8.68908
145870 8.68908
145872 12.395
145873 8.68908
145884 8.68908
145885 5.7563
145886 12.395
145887 15.3277
145888 21.084
145894 12.395
145895 12.395
145899 12.395
146038 21.084
146041 5.7563
146045 10.2101
146049 8.68908
146055 17.4958
146075 15.9664
146077 1.97479
146086 5.91597
146088 8.68908
146091 4.84034
146092 8.68908
146100 8.68908
146105 12.395
146127 4.29412
146128 12.395
146129 20.3613
146181 7.34454
146187 17.4958
146190 4.39496
146191 11.5546
146192 10.2101
146196 1.97479
146197 5.92437
146203 3.05042
146204 1.97479
146230 3.94958
146231 7.15966
146232 10.2101
146233 8.68908
146234 1.97479
146236 3.05042
146237 11.6723
146238 8.80672
146239 15.3277
146240 2.86555
146242 3.94958
146244 11.5546
146248 5.92437
146249 2.86555
146255 8.68908
146256 8.68908
146259 8.68908
146260 8.68908
146261 8.68908
146262 8.68908
146263 11.5546
146288 8.68908
146289 8.68908
146303 12.395
146304 12.395
146307 12.395
146308 8.68908
146316 5.7563
146322 8.68908
146323 5.7563
146324 16.7899
146357 4.29412
146387 5.7563
146393 14.605
146398 4.29412
146400 5.7563
146402 14.605
146403 7.34454
146404 17.4958
146405 12.395
146406 17.4958
146408 5.7563
146409 8.80672
146410 20.3613
146612 20.3613
146613 7.34454
146630 14.4454
146633 5.7563
146634 14.4454
146635 20.3613
146643 20.3613
146644 20.3613
146645 10.2101
146648 8.68908
146649 15.9664
146650 12.916
146651 10.2101
146665 1.97479
146667 6.81513
146668 6.81513
146669 5.92437
146670 1.97479
146671 5.92437
146690 7.34454
146692 15.9664
146693 10.2101
146694 10.2101
146696 1.97479
146697 10.2101
146698 10.2101
146699 7.89076
146793 1.97479
146799 1.97479
146803 8.68908
146804 8.68908
146805 8.68908
146806 7.15966
146807 15.9664
146808 7.15966
146809 8.68908
146810 8.68908
146811 8.68908
146812 3.94958
146813 1.97479
146814 5.91597
146817 1.97479
146818 1.97479
146820 3.05042
146821 21.084
146822 21.084
146823 8.68908
146824 8.80672
146825 8.80672
146826 8.80672
146827 16.7899
146828 12.395
146829 21.084
146830 15.9664
146831 15.9664
146832 8.80672
146833 7.15966
146836 7.15966
146837 2.86555
146843 3.94958
146844 5.92437
146845 3.94958
146846 5.92437
146847 1.97479
146848 1.97479
146850 3.94958
146858 7.15966
146859 11.5546
146861 4.39496
146873 3.94958
146874 7.15966
146875 5.92437
146876 5.92437
146877 1.97479
146878 1.97479
146879 2.86555
146896 5.92437
146897 3.94958
146899 8.68908
146900 8.68908
146901 8.68908
146902 8.68908
146903 8.68908
146904 8.68908
146905 8.68908
146908 8.68908
146914 4.29412
146915 8.68908
146916 8.68908
146917 8.68908
146918 8.68908
146919 8.68908
146920 8.68908
146921 8.68908
146922 8.68908
146923 8.68908
146924 8.68908
146925 8.68908
146928 8.68908
146929 8.68908
146930 11.5546
146931 8.68908
146932 7.15966
146933 7.15966
146934 7.15966
146940 8.68908
146941 8.68908
146942 7.15966
147028 8.68908
147029 4.29412
147030 15.3277
147031 8.68908
147032 8.68908
147033 8.68908
147034 8.68908
147091 12.395
147092 16.7899
147093 5.7563
147094 12.395
147095 12.395
147096 15.3277
147097 8.68908
147100 5.7563
147105 12.395
147106 12.395
147107 8.68908
147108 8.68908
147109 15.3277
147110 8.68908
147111 8.68908
147114 15.3277
147115 12.395
147116 12.395
147139 12.395
147153 8.68908
147166 15.3277
147167 8.68908
147171 12.395
147175 8.68908
147176 8.68908
147177 5.7563
147178 12.395
147179 21.084
147180 8.68908
147181 16.7899
147182 12.395
147216 5.7563
147217 5.7563
147218 15.4454
147219 5.7563
147329 3.94958
147339 10.2101
147357 1.97479
147368 5.91597
147385 15.9664
147386 8.68908
147388 5.7563
147397 4.29412
147408 11.6723
147462 2.86555
147463 1.97479
147477 3.94958
147484 6.81513
147485 1.97479
147515 3.94958
147516 5.92437
147517 2.86555
147518 4.29412
147519 7.15966
147584 8.68908
147585 8.68908
147586 5.7563
147587 8.80672
147588 8.68908
147597 15.3277
147604 15.3277
147605 4.29412
147613 1.97479
147615 15.9664
147616 3.05042
147638 11.6723
147673 10.2101
147674 5.7563
147677 10.2101
147679 5.91597
147683 5.7563
147684 2.86555
147891 10.2101
147892 7.89076
147894 2.86555
147895 7.89076
147896 4.84034
147945 5.92437
147946 3.94958
147951 3.94958
147970 1.97479
147971 2.86555
147972 1.97479
147976 9.87395
147977 3.94958
147980 1.97479
147981 7.89916
147982 3.94958
147983 6.81513
148080 1.97479
148094 1.97479
148096 5.92437
148097 7.89916
148098 3.94958
148099 1.97479
148100 3.94958
148101 2.86555
148105 7.15966
148106 7.15966
148107 7.15966
148108 4.29412
148109 8.68908
148113 7.15966
148128 3.94958
148372 8.68908
148373 4.29412
148374 10.2101
148375 8.68908
148376 8.68908
148379 8.80672
148380 11.6723
148381 10.2101
148383 5.7563
148384 8.80672
148385 15.9664
148386 8.68908
148387 8.68908
148396 8.68908
148397 8.68908
148415 5.7563
148416 8.80672
148419 19.8403
148420 8.68908
148451 11.6723
148452 8.68908
148453 5.7563
148454 5.7563
148455 11.6723
148458 15.3277
148459 8.68908
148462 4.29412
148463 8.68908
148490 3.94958
148491 1.97479
148492 7.89076
148493 3.94958
148494 1.97479
148497 10.2101
148498 5.91597
148499 4.29412
148500 10.2101
148501 15.9664
148505 8.80672
148510 5.91597
148511 3.05042
148634 9.87395
148669 10.2101
148673 3.94958
148678 7.89076
148688 3.94958
148744 1.97479
148764 5.92437
148867 5.91597
148868 7.15966
148874 11.6723
148877 5.7563
148894 1.97479
148895 5.92437
148897 2.86555
148898 1.97479
148957 6.81513
148959 6.81513
149167 3.94958
149168 1.97479
149173 1.97479
149177 1.97479
149178 5.92437
149182 3.94958
149183 1.97479
149189 7.89916
149190 3.94958
149248 5.92437
149251 1.97479
149253 1.97479
149262 1.97479
149263 1.97479
149660 7.15966
149661 4.29412
149663 5.91597
149664 5.91597
149665 7.15966
149681 3.05042
149686 8.80672
149687 15.9664
149695 15.9664
149696 10.2101
149697 7.15966
149699 15.9664
149700 4.29412
149732 4.29412
149734 10.2101
149735 10.2101
149736 4.29412
149771 3.94958
149772 1.97479
149775 3.94958
149776 5.92437
149777 5.92437
149783 3.94958
149784 3.94958
149785 1.97479
149786 2.86555
149787 5.91597
149788 7.89076
149790 3.94958
149792 2.86555
149827 1.97479
149828 1.97479
149896 4.84034
149954 1.97479
150022 5.92437
150154 6.81513
150158 5.91597
150179 3.94958
150201 5.92437
150237 9.87395
150446 3.94958
150449 7.89916
150463 1.97479
150464 1.97479
150469 3.94958
150471 1.97479
150960 3.94958
150961 6.81513
150962 2.86555
150965 1.97479
150966 5.91597
150967 2.86555
150979 5.91597
150983 5.91597
150985 2.86555
151066 3.94958
151070 3.94958
151086 5.92437
151109 1.97479
151112 5.92437
151113 5.92437
151114 5.92437
151158 5.92437
151434 5.92437
151438 3.94958
151464 5.92437
151470 1.97479
151727 1.97479
151731 1.97479
152244 7.89916
152245 5.92437
152246 1.97479
152252 1.97479
152256 3.94958
152265 3.94958
152266 3.94958
152365 1.97479
152368 7.89916
152369 5.92437
152392 3.94958
152511 5.92437
152719 1.97479
153531 1.97479
153532 5.92437
153533 5.92437
153536 7.89916
153651 1.97479
154816 1.97479
175822 1.97479
175826 1.97479
176801 5.92437
176861 5.92437
177105 3.94958
177106 7.89916
177107 3.94958
177108 3.94958
177109 3.94958
177261 1.97479
178064 3.94958
178148 1.97479
178386 3.05042
178389 1.97479
178392 10.2101
178398 3.94958
178400 5.92437
178407 5.02521
178408 5.91597
178541 5.92437
178542 1.97479
178545 3.94958
178546 1.97479
179089 1.97479
179093 3.94958
179094 3.94958
179426 19.5546
179427 11.6723
179429 1.97479
179464 9.87395
179483 1.97479
179572 1.97479
179600 1.97479
179604 3.94958
179672 15.3277
179673 5.7563
179676 4.29412
179678 8.68908
179680 5.91597
179682 7.15966
179684 10.2101
179685 5.91597
179687 3.05042
179689 5.7563
179690 15.9664
179824 1.97479
179825 5.92437
179896 5.92437
179898 1.97479
180252 5.92437
180373 3.94958
180375 3.94958
180376 3.94958
180467 3.94958
180629 11.6723
180643 25.6975
180656 1.97479
180706 4.39496
180709 23.9496
180750 5.91597
180764 1.97479
180853 5.91597
180885 3.94958
180886 5.92437
180953 5.7563
180956 21.4034
180957 21.4034
180958 14.5882
180959 12.395
180963 12.395
180964 21.084
180965 5.7563
180966 5.7563
180967 15.9664
180968 2.86555
180998 4.29412
181000 7.34454
181028 8.68908
181030 8.68908
181105 1.97479
181120 3.05042
181121 11.6723
181126 5.02521
181179 3.94958
181180 5.92437
181181 5.92437
181184 1.97479
181189 3.94958
181532 8.80672
181636 3.94958
181637 5.92437
181652 7
181653 5.02521
181654 3.94958
181658 7.89916
181659 5.92437
181745 3.05042
181747 8.80672
181748 3.05042
181908 10.3193
181937 1.97479
181962 12.395
181970 7.89916
181971 11.6723
181987 19.9664
181999 21.4034
182001 21.084
182008 31.1261
182030 22.605
182036 1.97479
182165 7.89076
182168 5.92437
182189 15.2605
182236 20.0924
182239 6.81513
182279 16.7899
182280 22.1429
182281 15.2605
182284 4.39496
182285 11.0336
182287 15.3277
182309 19.2101
182310 21.4034
182311 17.0084
182312 21.4034
182314 20.0924
182315 24.3613
182316 3.55462
182325 6.51261
182401 12.916
182403 4.29412
182404 19.5546
182405 11.6723
182406 11.6723
182407 1.97479
182415 3.05042
182416 5.02521
182417 5.92437
182424 3.05042
182465 3.94958
182466 5.92437
182467 1.97479
182813 7.15966
182922 5.02521
182923 3.05042
182924 5.92437
182928 8.80672
182929 12.395
182930 5.91597
182934 2.86555
182942 1.97479
182943 1.97479
182944 1.97479
182945 7.89916
183017 12.395
183025 11.6723
183026 7.15966
183027 12.395
183028 7.15966
183030 5.7563
183032 5.7563
183189 12.6387
183193 1.97479
183209 20.0924
183211 21.4034
183217 12.395
183243 8.68908
183248 5.92437
183252 4.29412
183274 13.2773
183281 24.4874
183286 2.95798
183288 2.95798
183289 2.86555
183290 22.958
183314 22.1429
183315 11.6723
183316 8.80672
183317 3.94958
183444 20.3613
183445 12.395
183449 1.97479
183450 3.05042
183451 11.6723
183467 19.2101
183469 13.4538
183470 8.68908
